# Depth[km]  Vp[km/s]  Vs[km/s] Rho[g/cm3]    T[K]     g[m/s2]         P[Pa]        
     0.000    3.5166    2.0945    1.6668    273.1500    3.7291              0.0000
    10.851    3.5166    2.0945    1.6668    313.7955    3.7379       67445643.2312
    10.851    4.6991    2.7988    2.2273    313.7955    3.7379       67445643.2312
    25.786    4.6991    2.7988    2.2273    369.7416    3.7431      191778745.1215
    25.786    6.3526    3.7837    3.0110    369.7416    3.7431      191778745.1215
    44.613    6.3526    3.7837    3.0110    440.2693    3.7375      403967630.3081
    44.613    7.8418    4.4847    3.4772    440.2693    3.7375      403967630.3081
    54.469    7.8378    4.4780    3.4776    477.1941    3.7308      532076421.4665
    64.326    7.8332    4.4711    3.4779    514.1189    3.7241      659968293.0723
    74.183    7.8284    4.4640    3.4782    551.0438    3.7175      787641348.8933
    84.040    7.8231    4.4565    3.4783    587.9686    3.7108      915093319.2109
    93.897    7.8178    4.4491    3.4785    624.8934    3.7042     1042323404.5556
   103.754    7.8113    4.4412    3.4784    661.8183    3.6977     1169327910.1570
   113.611    7.8057    4.4336    3.4784    698.7431    3.6911     1296105267.6698
   123.468    7.7999    4.4259    3.4784    735.6680    3.6846     1422658421.8799
   133.324    7.7941    4.4182    3.4784    772.5928    3.6781     1548987576.4391
   143.181    7.7873    4.4101    3.4781    809.5176    3.6716     1675088647.4994
   153.038    7.7813    4.4023    3.4780    846.4425    3.6651     1800961025.8736
   162.895    7.7744    4.3941    3.4777    883.3673    3.6587     1926604562.6177
   172.752    7.7685    4.3863    3.4775    920.2921    3.6524     2052019332.8857
   182.609    7.7615    4.3781    3.4771    957.2170    3.6460     2177205411.2669
   192.466    7.7550    4.3701    3.4767    994.1418    3.6397     2302159998.3147
   202.323    7.7491    4.3623    3.4765   1031.0666    3.6334     2426886808.8472
   212.180    7.7419    4.3539    3.4759   1067.9915    3.6272     2551383613.2413
   222.036    7.7353    4.3458    3.4754   1104.9163    3.6209     2675647661.7644
   231.893    7.7286    4.3377    3.4750   1141.8412    3.6148     2799682327.4913
   241.750    7.7216    4.3294    3.4745   1178.7660    3.6086     2923488655.6545
   251.607    7.7148    4.3212    3.4740   1215.6908    3.6025     3047067363.6281
   261.464    7.7080    4.3131    3.4735   1252.6157    3.5964     3170419637.4007
   271.321    7.7013    4.3050    3.4730   1289.5405    3.5904     3293546350.0720
   281.178    7.6944    4.2969    3.4725   1326.4653    3.5844     3416448693.5552
   291.035    7.6859    4.2880    3.4719   1363.3902    3.5785     3539126211.9198
   300.891    7.6780    4.2793    3.4714   1400.3150    3.5726     3661580985.0603
   310.748    7.6695    4.2705    3.4708   1437.2398    3.5667     3783814326.3469
   320.605    7.6612    4.2616    3.4703   1474.1647    3.5608     3905827056.2003
   330.462    7.6535    4.2530    3.4698   1511.0895    3.5550     4027622746.0780
   340.319    7.6448    4.2440    3.4692   1548.0143    3.5493     4149200297.6988
   350.176    7.6364    4.2352    3.4686   1584.9392    3.5436     4270560041.3908
   360.033    7.6278    4.2263    3.4680   1621.8640    3.5379     4391703511.9194
   369.890    7.6185    4.2170    3.4673   1658.7889    3.5323     4512630166.9113
   379.746    7.6103    4.2081    3.4668   1695.7137    3.5267     4633343124.6089
   389.603    7.6018    4.1992    3.4662   1732.6385    3.5212     4753845888.0674
   399.460    7.5855    4.1872    3.4644   1769.5634    3.5157     4874117588.2173
   409.317    7.5832    4.1806    3.4647   1806.4882    3.5102     4994176474.9797
   419.174    7.5748    4.1717    3.4641   1843.4130    3.5048     5114045848.3850
   429.031    7.5618    4.1610    3.4628   1880.3379    3.4995     5233698098.9601
   438.888    7.5538    4.1521    3.4623   1917.2627    3.4942     5353135990.7517
   461.943    7.5823    4.1595    3.4704   1921.4114    3.4819     5632385221.9544
   484.999    7.6104    4.1668    3.4783   1925.4829    3.4696     5911293673.2763
   508.055    7.6503    4.1788    3.4880   1930.7086    3.4575     6189929165.7669
   531.110    7.6808    4.1872    3.4962   1935.0192    3.4454     6468303695.2826
   554.166    7.7088    4.1946    3.5041   1939.0763    3.4335     6746346796.3444
   577.221    7.7375    4.2025    3.5120   1943.0705    3.4216     7024048528.0458
   600.277    7.7645    4.2097    3.5197   1946.9432    3.4098     7301404420.0087
   623.333    7.7917    4.2170    3.5274   1950.7802    3.3982     7578410460.6245
   646.388    7.8189    4.2244    3.5350   1954.6394    3.3867     7855071509.4347
   669.444    7.8457    4.2317    3.5426   1958.3785    3.3754     8131389370.3262
   692.499    7.8714    4.2385    3.5499   1962.0065    3.3642     8407361648.1791
   715.555    7.8968    4.2453    3.5573   1965.5581    3.3531     8682987698.8642
   738.611    7.9221    4.2521    3.5645   1969.0667    3.3422     8958272135.8957
   761.666    7.9467    4.2586    3.5717   1972.4477    3.3315     9233218773.6241
   784.722    7.9716    4.2654    3.5788   1975.8146    3.3210     9507832712.8311
   807.778    7.9964    4.2721    3.5859   1979.1710    3.3107     9782125613.3299
   830.833    8.0201    4.2782    3.5929   1982.4437    3.3006    10056106249.5123
   853.889    8.0446    4.2849    3.6000   1985.6866    3.2907    10329786731.0819
   876.944    8.0685    4.2914    3.6070   1988.8476    3.2811    10603181781.0377
   900.000    8.0932    4.2985    3.6141   1992.0754    3.2717    10876307046.0126
